ShooterID,Age,Solo,Fatalities,LocationCrimeRate,ServedMilitary,ServedLawEnforcement,Gender_Male,Ethnicity_White,Motive_Personal Target,Weapon_Handgun,WealthClass_Low,StatedReligion_Undefined,EducationLevel_High School,Motive_Organizational Target,Weapon_Rifle,WealthClass_Middle,StatedReligion_Christian,EducationLevel_Some College,Ethnicity_Asian,Ethnicity_Black,Ethnicity_Hispanic,Motive_Religious,Weapon_Multiple,WealthClass_High,StatedReligion_Muslim,EducationLevel_Graduate
1432,30,True,16,83.96399340504382,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1433,24,True,11,65.42918922733384,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1434,35,False,20,83.64672930593568,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1435,32,False,15,81.27392074083684,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1436,31,False,14,73.96080488521162,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1437,30,False,13,67.92027052993598,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1438,34,False,7,66.78485887514762,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1439,31,False,23,77.23840172783237,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1440,36,True,10,66.53766337803492,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1441,37,False,15,85.97221329671825,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
1442,33,False,11,88.80806588455009,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1443,33,False,13,74.57195502431908,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1444,35,True,17,86.38780811922129,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1445,34,True,12,70.88451051697253,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1446,41,True,22,67.8564821671588,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1447,36,False,6,86.0027518014524,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1448,40,False,22,90.79866955605507,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1449,38,False,9,94.63157986992216,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1450,28,False,18,78.32655071477107,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1451,32,True,11,83.62110395189625,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1452,34,False,16,78.10617228466148,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1453,39,False,19,89.0337865669859,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1454,44,False,27,79.33284133439258,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1455,32,False,18,83.05083788662034,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1456,35,True,10,63.645815447971344,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1457,38,True,13,72.68837224632327,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1458,34,False,10,83.13636148642236,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1459,43,False,14,82.23972744069368,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1460,28,False,16,83.9890320986911,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1461,38,False,22,76.20654647190887,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1462,38,False,14,68.47977996864721,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1463,40,False,20,74.41053466481046,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1464,35,False,11,75.47034364008503,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1465,39,False,9,77.41740808532576,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1466,33,True,12,65.32134573114914,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1467,30,False,14,72.34133414312701,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1468,30,False,7,74.1133239050587,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1469,27,False,15,52.57778341255971,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1470,32,False,12,83.32504781373768,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1471,36,False,21,76.64015956640611,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1472,33,False,10,77.65318870448219,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1473,35,True,14,69.84503688971719,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1474,41,False,18,80.86250375530253,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1475,32,False,15,66.68074176066563,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1476,46,False,16,68.25185755768862,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1477,38,True,12,81.28330045741797,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1478,34,True,20,78.5716173614405,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1479,33,True,12,62.22399734831706,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1480,29,False,16,90.77370870088036,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True
1481,34,True,10,67.41502346426853,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
1482,24,False,11,73.67406445378661,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True
1483,41,True,14,92.46787386601952,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True
1484,20,True,15,54.40218430789911,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1485,35,True,10,57.9373918003036,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1486,29,True,19,79.41933687088518,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True
1487,31,False,12,50.21463284146181,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True
1488,32,False,10,54.565064975148786,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
1489,44,False,17,86.75157826294141,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True
1490,29,True,24,70.9112663159591,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True
